dur,proto,sbytes,dbytes,sttl,dttl,sload,dload,spkts,dpkts,smean,dmean,sinpkt,dinpkt,tcprtt,synack,ackdat,ct_src_ltm,ct_dst_ltm,ct_dst_src_ltm,label
9e-06,102,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,4,2,6,1
0.105829,113,37244,3380,31,29,2761284.75,249459.0313,52,42,716,80,2.067863,2.567951,0.000675,0.000539,0.000136,3,3,2,0
0.001699,119,536,304,31,29,1892878.125,1073572.625,4,4,134,76,0.424333,0.229,0.0,0.0,0.0,6,3,4,0
0.023154,114,2230,14952,31,29,748034.875,5022717.5,34,36,66,415,0.690939,0.644943,0.000741,0.000572,0.000169,3,5,1,0
2e-06,121,200,0,254,0,400000000.0,0.0,2,0,100,0,0.002,0.0,0.0,0.0,0.0,1,1,3,1
0.036217,120,536,304,31,29,88798.07813,50363.08984,4,4,134,76,6.697667,7.716667,0.0,0.0,0.0,19,8,4,0
0.001096,120,146,178,31,29,532846.75,649635.0625,2,2,73,89,0.011,0.009,0.0,0.0,0.0,3,10,3,0
9e-06,120,168,0,254,0,74666664.0,0.0,2,0,84,0,0.009,0.0,0.0,0.0,0.0,4,1,1,1
0.013651,114,1540,1644,31,29,846238.375,910116.4375,16,18,96,91,0.889133,0.775882,0.000578,0.000458,0.00012,8,6,6,0
0.056453,119,568,312,31,29,60368.80078,33160.32813,4,4,142,78,13.676333,18.300334,0.0,0.0,0.0,3,3,5,0
0.050942,114,2542,23508,31,29,389305.5,3603941.75,40,42,64,560,1.297744,1.228537,0.000716,0.000567,0.000149,2,2,1,0
6e-06,119,264,0,60,0,176000000.0,0.0,2,0,132,0,0.006,0.0,0.0,0.0,0.0,18,18,18,0
0.001052,119,130,162,31,29,494296.5938,615969.625,2,2,65,81,0.006,0.01,0.0,0.0,0.0,13,2,2,0
0.001017,119,130,162,31,29,511307.7813,637168.1875,2,2,65,81,0.008,0.002,0.0,0.0,0.0,2,3,1,0
0.037872,113,3286,35094,31,29,681453.3125,7270806.5,54,52,61,675,0.708736,0.731804,0.000701,0.000547,0.000154,2,1,1,0
6.208924,113,18578,1087890,31,29,23868.87109,1399832.875,348,746,53,1458,17.892048,8.333391,0.00069,0.000544,0.000146,2,1,1,0
0.001049,119,146,178,31,29,556720.6875,678741.6875,2,2,73,89,0.009,0.003,0.0,0.0,0.0,5,4,3,0
0.109729,113,320,1902,31,29,19466.13867,121389.9688,6,8,53,238,21.879,15.609143,0.000579,0.000462,0.000117,7,2,2,0
0.848511,113,564,354,254,252,4789.566895,2922.76709,10,8,56,44,85.443444,113.473141,0.11736,0.054189,0.063171,1,1,1,1
3e-06,115,200,0,254,0,266666656.0,0.0,2,0,100,0,0.003,0.0,0.0,0.0,0.0,2,2,7,1
0.030335,113,1540,1644,31,29,380814.25,409559.9063,16,18,96,91,1.998733,1.756529,0.000587,0.000471,0.000116,9,6,6,0
0.004619,119,568,312,31,29,737822.0625,405282.5313,4,4,142,78,1.246667,1.040333,0.0,0.0,0.0,8,4,3,0
0.123405,119,568,312,31,29,27616.38477,15169.56348,4,4,142,78,36.334332,36.022668,0.0,0.0,0.0,13,13,11,0
9e-06,120,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,5,3,4,1
0.023309,114,37238,3276,31,29,12534901.0,1096572.125,52,40,716,82,0.450275,0.583256,0.00071,0.000558,0.000152,6,3,1,0
0.626591,113,564,354,254,252,6485.88916,3957.924561,10,8,56,44,69.621222,87.740859,0.052427,0.007893,0.044534,1,1,2,1
0.015636,114,2230,13358,31,29,1107700.125,6644666.0,34,36,66,371,0.463091,0.427857,0.000791,0.000651,0.00014,2,2,1,0
0.036096,119,528,304,31,29,87765.96094,50531.91797,4,4,132,76,7.001667,7.666,0.0,0.0,0.0,4,5,4,0
0.033645,113,2646,25564,31,29,614177.4375,5940377.5,42,44,63,581,0.81139,0.770512,0.000646,0.00051,0.000136,6,5,1,0
0.001064,119,130,162,31,29,488721.8125,609022.5625,2,2,65,81,0.01,0.008,0.0,0.0,0.0,2,1,1,0
8.422964,114,31082,1368060,31,29,29468.96094,1298146.375,556,1068,56,1281,15.175928,7.893524,0.000707,0.00057,0.000137,8,7,3,0
0.00103,119,146,178,31,29,566990.25,691262.125,2,2,73,89,0.001,0.007,0.0,0.0,0.0,3,2,3,0
1e-05,120,168,0,254,0,67200000.0,0.0,2,0,84,0,0.01,0.0,0.0,0.0,0.0,3,1,1,1
0.381851,114,5928,8010,31,29,122204.7344,164922.9688,62,58,96,138,6.259853,6.68614,0.000741,0.000603,0.000138,3,3,2,0
0.001051,119,146,178,31,29,555661.3125,677450.0625,2,2,73,89,0.007,0.007,0.0,0.0,0.0,4,3,3,0
7e-06,119,75,0,254,0,43428572.0,0.0,2,0,38,0,0.007,0.0,0.0,0.0,0.0,1,1,1,1
0.836401,113,2934,3742,31,29,27527.4668,35131.47656,52,54,56,69,16.393922,15.770358,0.000709,0.000569,0.00014,6,3,5,0
0.012933,113,2438,16260,31,29,1468491.5,9779015.0,38,36,64,452,0.341108,0.352886,0.000702,0.000574,0.000128,2,4,2,0
0.001819,120,544,304,31,29,1794392.5,1002748.75,4,4,136,76,0.459,0.239,0.0,0.0,0.0,4,3,2,0
0.380899,113,1232,268,254,252,23292.26367,4704.65918,10,6,123,45,40.481111,61.376,0.151962,0.074016,0.077946,1,1,1,1
1.020313,113,564,354,254,252,3983.091309,2430.626709,10,8,56,44,113.368111,134.740578,0.119834,0.047401,0.072433,1,2,1,1
1.007135,113,1580,10168,31,29,11509.87695,76287.6875,12,18,132,565,91.527908,59.211235,0.000664,0.000541,0.000123,4,1,4,0
0.831369,113,858,268,254,252,7438.333984,2155.480957,10,6,86,45,90.423333,162.710203,0.079779,0.017813,0.061966,1,1,1,1
0.047011,114,320,1886,31,29,45436.17578,280955.5313,6,8,53,236,9.3362,6.646571,0.000609,0.000478,0.000131,3,2,2,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,37,37,37,0
0.770848,114,7814,15044,31,29,80430.90625,154894.3594,122,126,64,119,6.367182,6.16232,0.000706,0.000553,0.000153,2,1,1,0
4e-06,119,168,0,254,0,168000000.0,0.0,2,0,84,0,0.004,0.0,0.0,0.0,0.0,3,1,1,1
0.856319,114,424,8824,31,29,3465.998047,75569.96875,8,12,53,735,122.285004,77.801545,0.000631,0.000498,0.000133,10,3,1,0
0.001049,119,146,178,31,29,556720.6875,678741.6875,2,2,73,89,0.002,0.006,0.0,0.0,0.0,7,6,4,0
0.44501,114,2158,1918,31,29,37194.66797,32772.29688,24,20,90,96,19.348261,23.387474,0.000652,0.000518,0.000134,1,4,1,0
0.001048,120,146,178,31,29,557251.9375,679389.375,2,2,73,89,0.01,0.007,0.0,0.0,0.0,3,5,2,0
0.854615,113,564,354,254,252,4755.35791,2901.891602,10,8,56,44,87.289111,111.58657,0.117329,0.0735,0.043829,2,1,1,1
2.474877,113,9956,395734,31,29,31995.12305,1275208.375,170,320,59,1237,14.642367,7.756511,0.000657,0.000531,0.000126,2,3,2,0
3.186707,113,2934,3740,31,29,7225.013184,9215.783203,52,54,56,69,62.478257,62.474648,0.000616,0.000497,0.000119,5,6,4,0
0.036103,120,528,304,31,29,87748.94531,50522.11719,4,4,132,76,6.684,7.653667,0.0,0.0,0.0,4,5,2,0
0.223308,113,8928,320,31,29,297024.75,9565.264648,14,6,638,53,17.177538,44.536,0.000633,0.000507,0.000126,4,4,4,0
0.047137,114,2542,22432,31,29,420731.0625,3716486.0,40,42,64,534,1.198949,1.135707,0.000711,0.000562,0.000149,5,4,3,0
0.012121,113,2558,23320,31,29,1646728.75,15025163.0,40,42,64,555,0.302718,0.284659,0.000571,0.000447,0.000124,4,4,1,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,9,9,27,0
0.000985,119,146,178,31,29,592893.375,722842.625,2,2,73,89,0.01,0.003,0.0,0.0,0.0,1,1,1,0
0.694744,113,832,354,254,252,8624.759766,3569.660156,10,8,83,44,72.535222,86.518859,0.150411,0.089104,0.061307,1,1,1,1
9e-06,119,168,0,254,0,74666664.0,0.0,2,0,84,0,0.009,0.0,0.0,0.0,0.0,2,1,1,1
2.19555,113,564,354,254,252,1851.016846,1129.557495,10,8,56,44,238.802889,294.852438,0.24692,0.131582,0.115338,1,3,2,1
0.009314,119,568,312,31,29,365900.8125,200987.7656,4,4,142,78,1.544,2.626,0.0,0.0,0.0,3,4,3,0
9e-06,119,168,0,254,0,74666664.0,0.0,2,0,84,0,0.009,0.0,0.0,0.0,0.0,1,1,1,1
0.841564,113,564,354,254,252,4829.104004,2946.894043,10,8,56,44,93.507111,108.58857,0.109141,0.042548,0.066593,1,1,1,1
0.017872,113,2766,28906,31,29,1210385.0,12658012.0,44,46,63,628,0.40814,0.386467,0.000602,0.000478,0.000124,3,1,1,0
0.030255,114,1036,2366,31,29,251198.1563,580928.8125,12,14,86,169,2.719364,2.282231,0.000729,0.000576,0.000153,2,1,1,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,23,23,38,0
0.044917,113,3182,39694,31,29,555869.75,6938843.0,52,54,61,735,0.874373,0.853942,0.000624,0.000503,0.000121,1,4,1,0
0.117908,114,3926,57982,31,29,262374.0625,3876242.5,66,68,59,853,1.808708,1.751776,0.000681,0.000534,0.000147,4,4,1,0
0.485316,113,320,1918,31,29,4401.255859,27676.8125,6,8,53,240,97.001,69.259859,0.000629,0.000494,0.000135,3,3,2,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,14,14,14,0
0.006881,114,8928,320,31,29,9639297.0,310420.0,14,6,638,53,0.529308,1.2632,0.000544,0.000422,0.000122,6,4,4,0
1.218821,113,1580,10168,31,29,9510.830078,63037.96484,12,18,132,565,110.772361,71.663764,0.00068,0.000534,0.000146,2,1,1,0
0.458817,113,3728,5474,31,29,62979.35547,91470.01563,32,24,117,228,14.800548,19.916436,0.000742,0.000613,0.000129,1,1,1,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,16,16,42,0
0.925859,114,564,354,254,252,4389.4375,2678.59375,10,8,56,44,102.873222,120.239289,0.094114,0.062506,0.031608,1,1,1,1
0.009962,114,2230,14816,31,29,1738606.75,11567958.0,34,36,66,412,0.291121,0.268857,0.000695,0.000542,0.000153,2,2,1,0
0.791356,113,564,354,254,252,5135.48877,3133.861328,10,8,56,44,85.015,102.382141,0.116572,0.074674,0.041898,1,1,1,1
0.001046,119,146,178,31,29,558317.375,680688.3125,2,2,73,89,0.009,0.007,0.0,0.0,0.0,7,2,2,0
0.046909,113,2958,30550,31,29,494062.9688,5096847.0,48,46,62,664,1.035356,1.053591,0.000687,0.00055,0.000137,4,4,3,0
0.143004,113,2646,24694,31,29,144499.4531,1350060.125,42,44,63,561,3.566425,3.391071,0.000721,0.000569,0.000152,2,3,1,0
0.014706,113,1540,1644,31,29,785529.75,844825.25,16,18,96,91,0.96,0.837529,0.000586,0.000465,0.000121,3,4,3,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,4,4,37,0
0.824782,114,37832,3484,31,29,360163.0313,33026.91016,54,44,701,79,15.555151,19.168953,0.000657,0.000511,0.000146,4,6,1,0
0.302742,114,4288,2976,31,29,108977.2813,75840.15625,26,28,165,106,12.0976,11.192667,0.000669,0.000536,0.000133,7,4,4,0
1.874242,113,9610,359002,31,29,40771.68359,1527115.5,164,292,59,1229,11.496319,6.439034,0.000657,0.00048,0.000177,1,2,1,0
7e-06,119,168,0,254,0,96000000.0,0.0,2,0,84,0,0.007,0.0,0.0,0.0,0.0,1,1,23,1
0.726069,113,3826,103280,31,29,41439.58984,1126118.875,58,96,66,1076,12.732474,7.636705,0.000709,0.000574,0.000135,8,7,6,0
0.005193,113,4024,2456,31,29,5855574.5,3574041.75,18,18,224,136,0.286471,0.272412,0.000687,0.000557,0.00013,8,4,4,0
1.118004,113,564,354,254,252,3635.049805,2218.239014,10,8,56,44,124.154667,147.388859,0.174812,0.086274,0.088538,1,5,1,1
0.004112,114,1064,2260,31,29,1898832.625,4031128.25,12,12,89,188,0.342545,0.323455,0.00067,0.000546,0.000124,1,3,1,0
0.004974,120,568,320,31,29,685162.8125,386007.2188,4,4,142,80,1.294667,1.176667,0.0,0.0,0.0,5,5,4,0
0.020397,113,37644,3276,31,29,14480953.0,1253125.5,52,40,724,82,0.40086,0.509308,0.000647,0.000531,0.000116,2,2,1,0
4e-06,119,264,0,60,0,264000000.0,0.0,2,0,132,0,0.004,0.0,0.0,0.0,0.0,30,30,30,0
0.031245,113,2934,3738,31,29,736885.875,939414.3125,52,54,56,69,0.631327,0.579943,0.000635,0.000506,0.000129,8,6,4,0
0.560648,113,37272,3380,31,29,521624.9688,47088.36719,52,42,717,80,10.986039,13.663073,0.00058,0.000459,0.000121,4,1,1,0
0.023894,114,9400,12298,31,29,3117770.0,4081694.0,106,114,89,108,0.224133,0.209685,0.000769,0.000608,0.000161,6,2,1,0
0.953182,114,4172,114238,31,29,34469.80859,949753.5625,64,106,65,1078,15.123651,9.072524,0.000724,0.00056,0.000164,4,6,2,0
0.386292,113,2062,2424,31,29,40943.12109,48274.35938,24,26,86,93,16.779956,15.428359,0.000728,0.000573,0.000155,1,2,1,0
9e-06,119,264,0,60,0,117333328.0,0.0,2,0,132,0,0.009,0.0,0.0,0.0,0.0,13,13,13,0
2.168807,114,7812,15048,31,29,28579.76758,55068.0625,122,126,64,119,17.921108,17.346343,0.000654,0.000511,0.000143,4,7,1,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,16,16,34,0
0.66196,114,564,354,254,252,6139.34375,3746.449951,10,8,56,44,73.551111,93.324711,0.052134,0.007799,0.044335,1,1,1,1
4e-06,120,264,0,60,0,264000000.0,0.0,2,0,132,0,0.004,0.0,0.0,0.0,0.0,3,3,3,0
0.018921,113,12472,12820,31,29,5198033.5,5333333.0,70,62,178,207,0.27825,0.300016,0.000637,0.000505,0.000132,8,4,2,0
0.258515,114,782,268,254,252,21785.9707,6931.899414,10,6,78,45,28.723889,43.205801,0.085804,0.019686,0.066118,2,1,1,1
0.216688,114,706,172,254,252,22816.21484,4762.60791,8,4,88,43,29.245429,14.711,0.0,0.0,0.0,1,1,1,1
4.200221,113,994,354,254,252,1704.672241,590.445129,10,8,99,44,466.691222,598.567875,0.05959,0.009517,0.050073,5,1,1,1
8.031122,113,798,354,254,252,716.213745,308.798676,10,8,80,44,892.346889,1138.025375,0.109923,0.052949,0.056974,2,1,1,1
1.150959,113,1684,10168,31,29,10870.93457,66754.76563,14,18,120,565,88.509079,67.674176,0.000619,0.000495,0.000124,2,4,4,0
0.135022,113,6354,239062,31,29,372857.75,14092815.0,104,198,61,1207,1.320686,0.68301,0.000588,0.000465,0.000123,7,8,8,0
0.035038,119,520,304,31,29,89046.17188,52057.76172,4,4,130,76,6.670333,7.303,0.0,0.0,0.0,4,6,3,0
9e-06,119,264,0,60,0,117333328.0,0.0,2,0,132,0,0.009,0.0,0.0,0.0,0.0,11,11,19,0
0.009011,114,2230,14952,31,29,1922095.125,12906003.0,34,36,66,415,0.262394,0.239314,0.000793,0.000624,0.000169,2,1,1,0
0.026155,114,3614,43086,31,29,1087057.875,12966392.0,60,62,60,695,0.437034,0.419426,0.000707,0.000566,0.000141,2,2,1,0
0.044042,113,5486,92746,31,29,986149.625,16674993.0,96,98,57,946,0.4604,0.453833,0.000583,0.000471,0.000112,4,6,2,0
13.793144,113,36762,1641360,31,29,21289.99609,951241.25,660,1278,56,1284,20.993671,10.809304,0.000633,0.000469,0.000164,6,4,7,0
0.001814,119,536,304,31,29,1772877.625,1005512.688,4,4,134,76,0.460333,0.229667,0.0,0.0,0.0,4,7,4,0
0.103896,114,5174,89856,31,29,394009.4063,6843767.0,90,92,57,977,1.163787,1.135264,0.00073,0.000583,0.000147,9,1,1,0
8e-06,119,264,0,60,0,132000000.0,0.0,2,0,132,0,0.008,0.0,0.0,0.0,0.0,42,42,42,0
0.58179,113,5000,2976,31,29,66113.20313,39464.41406,26,28,192,106,23.258599,21.529371,0.000627,0.000493,0.000134,1,2,1,0
2.089156,113,12934,548216,31,29,49309.86719,2094491.875,224,438,58,1252,9.40923,4.779629,0.000579,0.000455,0.000124,2,3,7,0
0.316969,113,13038,548216,31,29,327628.25,13804883.0,226,438,58,1252,1.413594,0.724108,0.000665,0.00053,0.000135,8,3,3,0
0.086334,120,568,312,31,29,39474.60156,21683.23047,4,4,142,78,23.691666,23.965666,0.0,0.0,0.0,5,2,2,0
0.123227,120,568,304,31,29,27656.27734,14801.95117,4,4,142,76,36.003668,35.959668,0.0,0.0,0.0,6,6,3,0
1.496022,113,564,354,254,252,2716.537598,1657.729614,10,8,56,44,164.259778,203.736719,0.120234,0.069857,0.050377,1,1,1,1
0.05497,113,5174,83812,31,29,744697.125,12064908.0,90,92,57,911,0.621148,0.597505,0.000712,0.000587,0.000125,2,3,1,0
0.001732,119,528,304,31,29,1829099.25,1053117.75,4,4,132,76,0.450667,0.215,0.0,0.0,0.0,3,7,3,0
0.000459,113,208,104,29,31,2718954.25,906318.0625,4,2,52,52,0.153,0.004,0.0,0.0,0.0,1,1,1,0
0.001796,119,536,304,31,29,1790645.875,1015590.188,4,4,134,76,0.472333,0.211667,0.0,0.0,0.0,12,5,4,0
7e-06,121,200,0,254,0,114285712.0,0.0,2,0,100,0,0.007,0.0,0.0,0.0,0.0,1,1,3,1
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,13,13,27,0
0.157063,113,6804,242532,31,29,343505.4688,12292850.0,112,204,61,1189,1.412027,0.770951,0.000727,0.000556,0.000171,12,9,6,0
9e-06,75,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,3,3,4,1
0.355178,113,5128,2976,31,29,111380.7734,64643.64453,28,28,183,106,13.142333,13.134333,0.001387,0.000548,0.000839,3,3,4,0
0.443913,113,424,8824,31,29,6685.994629,145776.3125,8,12,53,735,63.369998,40.315271,0.000581,0.000442,0.000139,3,1,3,0
4e-06,120,200,0,254,0,200000000.0,0.0,2,0,100,0,0.004,0.0,0.0,0.0,0.0,2,2,4,1
0.001076,119,130,162,31,29,483271.3438,602230.4375,2,2,65,81,0.011,0.008,0.0,0.0,0.0,2,3,1,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,25,25,36,0
0.366814,113,2746,268,254,252,53912.88281,4885.310059,10,6,275,45,37.465,55.058199,0.166498,0.091513,0.074985,1,1,2,0
0.031997,113,3182,39582,31,29,780323.1875,9713161.0,52,54,61,733,0.620863,0.592981,0.000686,0.000559,0.000127,3,1,1,0
0.654713,113,564,354,254,252,6207.300293,3787.919434,10,8,56,44,72.745889,88.515289,0.088554,0.034546,0.054008,1,1,1,1
0.025823,113,2854,29196,31,29,864965.3125,8856600.0,46,48,62,608,0.566978,0.551174,0.000581,0.000467,0.000114,4,1,1,0
0.327496,114,5174,89856,31,29,124996.9531,2171141.0,90,92,57,977,3.676225,3.593242,0.000684,0.000505,0.000179,3,3,2,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,12,12,12,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,34,34,50,0
0.626904,113,564,354,254,252,6482.651367,3955.948486,10,8,56,44,69.656,87.325,0.060897,0.010927,0.04997,1,2,2,1
0.004775,120,568,312,31,29,713717.3125,392041.9063,4,4,142,78,1.252,1.100333,0.0,0.0,0.0,1,2,1,0
0.004781,114,424,8824,31,29,620790.625,13535244.0,8,12,53,735,0.618429,0.394091,0.000574,0.000443,0.000131,6,6,5,0
1.172732,114,18942,1066890,31,29,128854.6719,7268041.0,355,732,53,1458,3.311492,1.603509,0.000715,0.000562,0.000153,27,10,6,0
3e-06,121,200,0,254,0,266666656.0,0.0,2,0,100,0,0.003,0.0,0.0,0.0,0.0,5,2,5,1
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,14,14,34,0
0.016632,114,2646,24316,31,29,1242424.25,11430495.0,42,44,63,553,0.396781,0.373186,0.000705,0.000581,0.000124,3,4,1,0
0.003786,114,8928,424,31,29,17519282.0,783940.8125,14,8,638,53,0.291231,0.440857,0.000595,0.000487,0.000108,9,9,5,0
1.097842,113,1684,10168,31,29,11396.9043,69984.57031,14,18,120,565,84.423772,64.546529,0.000683,0.000545,0.000138,1,3,1,0
1.1e-05,120,168,0,254,0,61090908.0,0.0,2,0,84,0,0.011,0.0,0.0,0.0,0.0,2,2,1,1
1.012333,114,1684,10168,31,29,12359.56934,75895.96875,14,18,120,565,77.844464,59.516471,0.000691,0.000548,0.000143,1,2,1,0
7e-06,121,200,0,254,0,114285712.0,0.0,2,0,100,0,0.007,0.0,0.0,0.0,0.0,3,3,6,1
3.270916,114,9504,12298,31,29,23029.63477,29816.72461,108,114,88,108,30.566187,28.94047,0.00079,0.000631,0.000159,5,6,4,0
0.591858,113,7818,15040,31,29,104808.9219,201683.5,122,126,64,119,5.00578,4.730568,0.000671,0.000532,0.000139,2,3,1,0
0.001018,120,132,164,31,29,518664.0625,644400.8125,2,2,66,82,0.001,0.007,0.0,0.0,0.0,3,3,1,0
4e-06,120,168,0,254,0,168000000.0,0.0,2,0,84,0,0.004,0.0,0.0,0.0,0.0,2,2,1,1
0.001036,119,130,162,31,29,501930.5,625482.625,2,2,65,81,0.011,0.003,0.0,0.0,0.0,3,3,1,0
0.981687,113,564,354,254,252,4139.8125,2526.263428,10,8,56,44,105.922667,133.522719,0.113872,0.047023,0.066849,3,1,1,1
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,42,42,43,0
0.754438,113,564,354,254,252,5386.791504,3287.215088,10,8,56,44,83.826444,99.734289,0.095474,0.037955,0.057519,1,1,1,1
1e-05,119,168,0,254,0,67200000.0,0.0,2,0,84,0,0.01,0.0,0.0,0.0,0.0,33,1,1,1
0.075132,114,4222,64070,31,29,443379.6563,6730022.0,72,74,59,866,1.053239,1.021973,0.000664,0.000524,0.00014,1,2,1,0
9e-06,119,168,0,254,0,74666664.0,0.0,2,0,84,0,0.009,0.0,0.0,0.0,0.0,1,1,1,1
0.001047,119,146,178,31,29,557784.125,680038.1875,2,2,73,89,0.009,0.007,0.0,0.0,0.0,3,4,2,0
0.026686,113,1540,1644,31,29,432886.1563,465562.4688,16,18,96,91,1.749533,1.636125,0.001627,0.000507,0.00112,5,3,9,0
0.226891,113,320,1882,31,29,9414.211914,58071.9375,6,8,53,235,45.312,32.342,0.000602,0.00049,0.000112,6,1,4,0
0.001041,119,146,178,31,29,560999.0625,683957.75,2,2,73,89,0.005,0.002,0.0,0.0,0.0,4,6,4,0
0.001045,119,146,178,31,29,558851.625,681339.6875,2,2,73,89,0.001,0.004,0.0,0.0,0.0,3,2,1,0
0.005225,114,1036,2262,31,29,1454545.5,3175502.5,12,12,86,189,0.442545,0.419182,0.000762,0.000603,0.000159,5,2,1,0
6.751984,113,25576,1094788,31,29,30237.03711,1295634.625,456,858,56,1276,14.83878,7.878074,0.000599,0.000473,0.000126,5,4,2,0
0.040582,114,7818,15180,31,29,1528559.375,2968803.75,122,126,64,120,0.332496,0.319968,0.000716,0.000582,0.000134,3,3,1,0
0.651101,113,564,354,254,252,6241.735352,3808.932861,10,8,56,44,71.319556,91.61557,0.057316,0.009788,0.047528,1,1,1,1
0.004285,119,568,312,31,29,795332.5625,436872.8438,4,4,142,78,1.149333,0.961333,0.0,0.0,0.0,4,4,4,0
0.012026,113,2334,15722,31,29,1510061.5,10183935.0,36,38,65,414,0.334,0.309757,0.000682,0.000554,0.000128,4,5,1,0
0.543388,114,424,8824,31,29,5462.026855,119089.8594,8,12,53,735,77.581431,49.354091,0.000617,0.000485,0.000132,1,3,1,0
0.003028,113,320,8824,31,29,705416.125,21371202.0,6,12,53,735,0.5366,0.230727,0.000615,0.000486,0.000129,7,6,4,0
0.012959,113,2334,16528,31,29,1401342.75,9935335.0,36,38,65,435,0.360829,0.332919,0.000777,0.000632,0.000145,2,2,1,0
0.024079,114,2934,3740,31,29,956185.875,1219652.0,52,54,56,69,0.465039,0.444509,0.00066,0.000512,0.000148,3,3,3,0
3e-06,119,168,0,254,0,224000000.0,0.0,2,0,84,0,0.003,0.0,0.0,0.0,0.0,1,1,1,1
0.053921,113,4550,67604,31,29,666456.5,9904713.0,78,80,58,845,0.705329,0.692584,0.000713,0.000589,0.000124,2,4,4,0
9e-06,119,168,0,254,0,74666664.0,0.0,2,0,84,0,0.009,0.0,0.0,0.0,0.0,33,1,1,1
1.52027,113,564,354,254,252,2673.209473,1631.289185,10,8,56,44,168.903889,205.619859,0.167218,0.080921,0.086297,21,1,1,1
0.001052,119,146,178,31,29,555133.0625,676806.125,2,2,73,89,0.008,0.007,0.0,0.0,0.0,4,3,1,0
1.469949,113,978,86,62,252,4435.527832,234.021729,6,2,163,43,293.9898,0.003,1.131975,0.765514,0.366461,1,1,3,0
0.001104,119,146,178,31,29,528985.5,644927.5,2,2,73,89,0.009,0.007,0.0,0.0,0.0,7,1,1,0
0.002588,119,520,304,31,29,1205564.125,704791.375,4,4,130,76,0.426,0.508667,0.0,0.0,0.0,4,3,4,0
0.010577,113,424,8824,31,29,280608.875,6118181.0,8,12,53,735,1.467286,0.918818,0.000584,0.000465,0.000119,3,3,3,0
0.009924,114,2230,14952,31,29,1745264.0,11718662.0,34,36,66,415,0.290697,0.266286,0.000732,0.000596,0.000136,9,2,2,0
0.030174,114,37396,3380,31,29,9724133.0,874925.4375,52,42,719,80,0.585235,0.723171,0.000642,0.00052,0.000122,1,1,1,0
1.139552,113,18578,1087890,31,29,130051.1094,7627081.5,348,746,53,1458,3.28313,1.528887,0.000644,0.000528,0.000116,7,3,2,0
0.4313,113,5928,8010,31,29,108193.8281,146014.375,62,58,96,138,7.070492,7.553526,0.000693,0.000567,0.000126,2,8,1,0
5e-06,119,264,0,60,0,211200000.0,0.0,2,0,132,0,0.005,0.0,0.0,0.0,0.0,6,6,6,0
0.102731,114,4238,62112,31,29,325510.3125,4771529.5,72,74,59,839,1.442197,1.399411,0.000719,0.000566,0.000153,4,2,1,0
0.026762,113,37306,3380,31,29,10937598.0,986473.375,52,42,717,80,0.52844,0.639805,0.000694,0.000527,0.000167,3,1,2,0
0.105121,113,4654,72408,31,29,349768.3438,5441577.0,80,80,58,905,1.32543,1.323354,0.000704,0.000566,0.000138,2,2,1,0
1.127064,114,1580,10168,31,29,10285.12988,68170.03906,12,18,132,565,102.427452,66.264118,0.000722,0.00057,0.000152,4,4,4,0
19.417631,113,19098,1087890,31,29,7846.477051,447606.4063,358,746,53,1458,54.390259,26.098269,0.001532,0.000513,0.001019,5,6,3,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,24,24,32,0
0.365146,113,964,268,254,252,19017.05078,4907.625977,10,6,96,45,37.948667,62.864199,0.118882,0.050817,0.068065,1,1,1,1
0.005083,113,4112,2456,31,29,6112925.5,3651387.0,18,18,228,136,0.280471,0.267,0.000686,0.000538,0.000148,5,5,3,0
